srsName;srsDimension;ns1:id2;ns2:gyldigFra;ns2:gyldigTil;ns2:lokalId;ns2:navnerom;ns2:versjonId;ns1:id3;nettnavn;ns1:pos;breddegrad;lengdegrad;ns2:banekortnavn;ns2:banenavn;ns2:baneformål;ns2:banestatus;ns2:sporkilometer;ns2:stasjonstype;ns2:stasjonsnavn
urn:ogc:def:crs:EPSG::4258;2;idce307141-4011-4f89-8bbd-a3eefd5d08d5;01.05.1909 00:00;;aaecd62a-2327-4209-a2b5-8d6312a6e1f4;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;idce307141-4011-4f89-8bbd-a3eefd5d08d5-0;Hovednettet;63.4366181321001 10.4803535787034;63.43661813;10.48035358;NORBs;Nordlandsbanen sør;P;I;4.31;I;Rotvoll
urn:ogc:def:crs:EPSG::4258;2;idb9af3903-298e-4dbe-9714-3eeab286de48;1893-06-19T00:00:00;;d7736471-e9b6-4192-915a-72207cd932d2;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;idb9af3903-298e-4dbe-9714-3eeab286de48-0;Hovednettet;63.4388564945096 10.6234904618084;63.43885649;10.62349046;NORBs;Nordlandsbanen sør;P;I;12.69;S;Vikhammer
urn:ogc:def:crs:EPSG::4258;2;ida31ca72e-1c04-4bcd-9576-87f2568a84c0;1881-10-17T00:00:00;;c67a0839-08c2-4ddb-8829-5ffa93517db2;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;ida31ca72e-1c04-4bcd-9576-87f2568a84c0-0;Hovednettet;63.4116904190983 10.7934761101845;63.41169042;10.79347611;NORBs;Nordlandsbanen sør;P;I;23.14;S;Hommelvik
urn:ogc:def:crs:EPSG::4258;2;id343ed9bd-8348-4beb-bc0d-8004bb2329df;1881-10-17T00:00:00;;65a0246a-033a-4fb5-9003-1f264e1a79fe;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id343ed9bd-8348-4beb-bc0d-8004bb2329df-0;Hovednettet;63.4461864344145 10.8988302109229;63.44618643;10.89883021;NORBs;Nordlandsbanen sør;P;I;31.54;S;Hell
urn:ogc:def:crs:EPSG::4258;2;idb9c364da-aa58-4419-afef-661d0be1e682;1854-09-01T00:00:00;;f6c3e641-f94b-4f0f-a41c-76f626c70e6d;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;idb9c364da-aa58-4419-afef-661d0be1e682-0;Hovednettet;59.9102987819863 10.7562041758303;59.91029878;10.75620418;obnor;Østfoldbanen nord;B;I;0.27;S;Oslo S
urn:ogc:def:crs:EPSG::4258;2;id538ec5b3-df74-4e93-929f-70b1bae8bcd6;1880-05-31T00:00:00;;829cd0a5-a1e7-4cdc-b4a0-5a9a30d03857;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id538ec5b3-df74-4e93-929f-70b1bae8bcd6-0;Hovednettet;59.8631886634142 10.7856156320679;59.86318866;10.78561563;obnor;Østfoldbanen nord;P;I;6.015;I;Nordstrand
urn:ogc:def:crs:EPSG::4258;2;idda4699a2-6e0e-4d8a-bf68-804c66ada9ef;01.04.1988 00:00;;61eb7547-0f2d-405c-9687-b15337f32330;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;idda4699a2-6e0e-4d8a-bf68-804c66ada9ef-0;Hovednettet;59.85303857644 10.7846103383041;59.85303858;10.78461034;obnor;Østfoldbanen nord;P;I;7.18;I;Ljan
urn:ogc:def:crs:EPSG::4258;2;id434aef11-ea4a-40be-a342-1a97e2af1bac;15.02.1925 00:00;;dc6ac659-306a-49eb-a37f-e014aaedb1bf;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id434aef11-ea4a-40be-a342-1a97e2af1bac-0;Hovednettet;59.8460045884352 10.8028562764064;59.84600459;10.80285628;obnor;Østfoldbanen nord;P;I;8.811;I;Hauketo
urn:ogc:def:crs:EPSG::4258;2;id272c10af-b3f9-4ecf-8306-3be7525d3749;02.06.1982 00:00;;4ab7ea51-226d-4b0d-a4b5-25d0536724e7;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id272c10af-b3f9-4ecf-8306-3be7525d3749-0;Hovednettet;59.8344152974057 10.7968496604386;59.8344153;10.79684966;obnor;Østfoldbanen nord;P;I;10.2;I;Holmlia
urn:ogc:def:crs:EPSG::4258;2;id08577ed1-c78f-4b9d-baa8-43a7d7134b18;01.07.1988 00:00;;74ebba47-ad6c-42d4-8bc9-ec68e862bb4a;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id08577ed1-c78f-4b9d-baa8-43a7d7134b18-0;Hovednettet;59.823998017769 10.7978259570771;59.82399802;10.79782596;obnor;Østfoldbanen nord;P;I;11.363;I;Rosenholm
urn:ogc:def:crs:EPSG::4258;2;id6266df82-4005-4050-87be-05d6ac090bf5;1895-06-01T00:00:00;;51dc56bb-815f-4834-94d1-34bfd4e5d834;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id6266df82-4005-4050-87be-05d6ac090bf5-0;Hovednettet;59.810964479593 10.8006015326142;59.81096448;10.80060153;obnor;Østfoldbanen nord;P;I;12.86;S;Kolbotn
urn:ogc:def:crs:EPSG::4258;2;ide1637a22-ebc6-4c69-a15b-eb1415031a36;01.10.1939 00:00;;75c8ea18-ab96-4041-ad8c-1df68c07b319;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;ide1637a22-ebc6-4c69-a15b-eb1415031a36-0;Hovednettet;59.8016790930726 10.8043195847831;59.80167909;10.80431958;obnor;Østfoldbanen nord;P;I;13.992;I;Solbråtan
urn:ogc:def:crs:EPSG::4258;2;ida0280c8a-3739-408d-ada3-7a9807aa7cd6;27.06.1988 00:00;;366e303a-47b9-4cb3-8178-085a81059002;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;ida0280c8a-3739-408d-ada3-7a9807aa7cd6-0;Hovednettet;59.78597128519 10.800626465583;59.78597129;10.80062647;obnor;Østfoldbanen nord;P;I;15.78;I;Myrvoll
urn:ogc:def:crs:EPSG::4258;2;id3d5bfff5-a56e-4684-b39f-36bf77c18d68;01.10.1939 00:00;;c33907d2-a566-4526-b13d-cc548e9d2435;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id3d5bfff5-a56e-4684-b39f-36bf77c18d68-0;Hovednettet;59.7727753238698 10.8065929871851;59.77277532;10.80659299;obnor;Østfoldbanen nord;P;I;17.305;I;Greverud
urn:ogc:def:crs:EPSG::4258;2;id352837f2-738f-4f7c-9245-cd8cd325299d;1879-01-02T00:00:00;;f9f5b59d-65c3-4693-a576-7f5b38da4710;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id352837f2-738f-4f7c-9245-cd8cd325299d-0;Hovednettet;59.765098573498 10.8130466693553;59.76509857;10.81304667;obnor;Østfoldbanen nord;P;I;18.26;S;Oppegård
urn:ogc:def:crs:EPSG::4258;2;id1b1bd392-522d-4c31-bbab-d32d8d601229;02.06.1985 00:00;;6eadf3c8-f1c6-4358-8bb5-3cb9b0a02944;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id1b1bd392-522d-4c31-bbab-d32d8d601229-0;Hovednettet;59.7562668792512 10.837419506843;59.75626688;10.83741951;obnor;Østfoldbanen nord;P;I;20.073;I;Vevelstad
urn:ogc:def:crs:EPSG::4258;2;id23a5efd4-c481-4f29-bfe4-c9787e975e30;28.05.1989 00:00;;6cf2d032-96f3-43e2-9497-4bc0ee2cbeb7;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id23a5efd4-c481-4f29-bfe4-c9787e975e30-0;Hovednettet;59.7496831262394 10.836578541665;59.74968313;10.83657854;obnor;Østfoldbanen nord;P;I;20.82;I;Langhus
urn:ogc:def:crs:EPSG::4258;2;idda91a202-6cb8-4344-8343-03ec34740f73;1879-01-02T00:00:00;;1d5eea15-f823-4510-a290-03bca245ac95;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;idda91a202-6cb8-4344-8343-03ec34740f73-0;Hovednettet;59.7193347880911 10.834742583783;59.71933479;10.83474258;obnor;Østfoldbanen nord;P;I;24.31;S;Ski
urn:ogc:def:crs:EPSG::4258;2;idda91a202-6cb8-4344-8343-03ec34740f73;1879-01-02T00:00:00;;1d5eea15-f823-4510-a290-03bca245ac95;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;idda91a202-6cb8-4344-8343-03ec34740f73-0;Hovednettet;59.7193347880911 10.834742583783;59.71933479;10.83474258;OBOL;Østfoldbanen østre linje;P;I;0;S;Ski
urn:ogc:def:crs:EPSG::4258;2;idbc59efd5-7892-4bc0-9c5b-f6227d03defd;1882-11-24T00:00:00;;9f9488cb-6d88-480a-8a92-a5f0573ef1e8;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;idbc59efd5-7892-4bc0-9c5b-f6227d03defd-0;Hovednettet;59.6835528574336 10.8908250470101;59.68355286;10.89082505;OBOL;Østfoldbanen østre linje;P;I;5.78;S;Kråkstad
urn:ogc:def:crs:EPSG::4258;2;id6fef2b4e-335b-4a0e-8767-491492af75ed;01.01.1928 00:00;;fb911e33-cdcd-48cb-b586-b4fdf644b8ec;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id6fef2b4e-335b-4a0e-8767-491492af75ed-0;Hovednettet;59.6657815752026 10.9460630592239;59.66578158;10.94606306;OBOL;Østfoldbanen østre linje;P;I;9.55;I;Skotbu
urn:ogc:def:crs:EPSG::4258;2;id27cfca97-e86d-435c-b8ec-7978c6b8ce9f;1882-11-24T00:00:00;;db431709-b0a5-4109-9c14-85b05dfa4f97;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id27cfca97-e86d-435c-b8ec-7978c6b8ce9f-0;Hovednettet;59.6599761988027 11.0023576496478;59.6599762;11.00235765;OBOL;Østfoldbanen østre linje;P;I;12.89;S;Tomter
urn:ogc:def:crs:EPSG::4258;2;idf359c6a7-d84c-40b2-882c-e5b14412099e;01.01.1928 00:00;;70b8e81b-6f98-459d-8627-fd2182da263c;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;idf359c6a7-d84c-40b2-882c-e5b14412099e-0;Hovednettet;59.6264312429918 11.0324429530756;59.62643124;11.03244295;OBOL;Østfoldbanen østre linje;P;I;17.27;I;Knapstad
urn:ogc:def:crs:EPSG::4258;2;id3256f5c2-569a-4fc4-b00b-5bd3cb8fedfe;1882-11-24T00:00:00;;533f8a62-e89d-4df1-bce0-a49676d2e450;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id3256f5c2-569a-4fc4-b00b-5bd3cb8fedfe-0;Hovednettet;59.6208209247835 11.0790113950921;59.62082092;11.0790114;OBOL;Østfoldbanen østre linje;P;I;20.32;S;Spydeberg
urn:ogc:def:crs:EPSG::4258;2;idc6c20b86-7a8a-4e32-a772-8c8845384c1c;1882-11-24T00:00:00;;d25b23b4-1da3-4171-8f54-21f7bc3ee108;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;idc6c20b86-7a8a-4e32-a772-8c8845384c1c-0;Hovednettet;59.5817916661044 11.1631366931765;59.58179167;11.16313669;OBOL;Østfoldbanen østre linje;P;I;29.1;S;Askim
urn:ogc:def:crs:EPSG::4258;2;id7da4ef3a-1d4e-40f9-9a83-d0f11e15c4d7;1882-11-24T00:00:00;;d997b096-1f4b-448a-a9b9-6e457bbb6e47;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id7da4ef3a-1d4e-40f9-9a83-d0f11e15c4d7-0;Hovednettet;59.5669737578963 11.2617656982912;59.56697376;11.2617657;OBOL;Østfoldbanen østre linje;P;I;35.02;I;Slitu
urn:ogc:def:crs:EPSG::4258;2;id719adfaa-b059-4b61-9a11-10946c83bdb7;1882-11-24T00:00:00;;dacb8900-5d3e-4d34-8615-97889353a7b5;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id719adfaa-b059-4b61-9a11-10946c83bdb7-0;Hovednettet;59.5543145784205 11.3238370185904;59.55431458;11.32383702;OBOL;Østfoldbanen østre linje;P;I;39.47;S;Mysen
urn:ogc:def:crs:EPSG::4258;2;idd7b91959-20df-45d5-892f-f88636c710a1;1882-11-24T00:00:00;;9722cb4b-36ee-46fa-923f-4b7b1d03b7c0;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;idd7b91959-20df-45d5-892f-f88636c710a1-0;Hovednettet;59.5134275041755 11.3035948941264;59.5134275;11.30359489;OBOL;Østfoldbanen østre linje;P;I;44.32;I;Eidsberg
urn:ogc:def:crs:EPSG::4258;2;id4a3ae7f5-19ec-47bc-9d35-73348822859d;1896-07-01T00:00:00;;73e525f2-554f-4850-8768-677f41c19b8e;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id4a3ae7f5-19ec-47bc-9d35-73348822859d-0;Hovednettet;59.4729486212051 11.3298343353114;59.47294862;11.32983434;OBOL;Østfoldbanen østre linje;P;I;49.14;I;Heia
urn:ogc:def:crs:EPSG::4258;2;id32afe5b8-971c-4ebb-b895-21b24763d9d4;1882-11-24T00:00:00;;318f9780-df4b-46f4-bb51-74f166decb84;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id32afe5b8-971c-4ebb-b895-21b24763d9d4-0;Hovednettet;59.4272159749294 11.3392189766227;59.42721597;11.33921898;OBOL;Østfoldbanen østre linje;P;I;54.31;S;Rakkestad
urn:ogc:def:crs:EPSG::4258;2;id38dc546e-11f2-4ff4-9fff-67dd76d27fad;1879-01-02T00:00:00;;c283ee6a-6e28-4321-aa99-228e053ea395;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id38dc546e-11f2-4ff4-9fff-67dd76d27fad-0;Hovednettet;59.2860868446191 11.1182728485054;59.28608684;11.11827285;OBOL;Østfoldbanen østre linje;B;I;80.5;S;Sarpsborg
urn:ogc:def:crs:EPSG::4258;2;id38dc546e-11f2-4ff4-9fff-67dd76d27fad;1879-01-02T00:00:00;;c283ee6a-6e28-4321-aa99-228e053ea395;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id38dc546e-11f2-4ff4-9fff-67dd76d27fad-0;Hovednettet;59.2860868446191 11.1182728485054;59.28608684;11.11827285;obsor;Østfoldbanen sør;B;I;109.47;S;Sarpsborg
urn:ogc:def:crs:EPSG::4258;2;id52bd9137-a170-4b30-a760-112cae42fb07;1879-01-02T00:00:00;;cf336376-a224-4fb5-900b-fd53e94804d0;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id52bd9137-a170-4b30-a760-112cae42fb07-0;Hovednettet;59.1202788500118 11.3839127834309;59.12027885;11.38391278;obsor;Østfoldbanen sør;B;I;136.64;S;Halden
urn:ogc:def:crs:EPSG::4258;2;idda91a202-6cb8-4344-8343-03ec34740f73;1879-01-02T00:00:00;;1d5eea15-f823-4510-a290-03bca245ac95;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;idda91a202-6cb8-4344-8343-03ec34740f73-0;Hovednettet;59.7193347880911 10.834742583783;59.71933479;10.83474258;OBVL;Østfoldbanen vestre linje;P;I;24.31;S;Ski
urn:ogc:def:crs:EPSG::4258;2;id9dfc5ddd-e8bb-422e-afb2-026071a43a8a;1879-01-02T00:00:00;;0cd42cf9-1c94-4716-90c2-dc3abca096e8;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id9dfc5ddd-e8bb-422e-afb2-026071a43a8a-0;Hovednettet;59.6632658415947 10.7945207495913;59.66326584;10.79452075;OBVL;Østfoldbanen vestre linje;P;I;31.15;S;Ås
urn:ogc:def:crs:EPSG::4258;2;id278835fd-785c-4b5d-97b4-e4340591ca2d;1879-01-02T00:00:00;;f74dfb9e-4d2f-4f6f-88ec-51fa02927750;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id278835fd-785c-4b5d-97b4-e4340591ca2d-0;Hovednettet;59.6037124984814 10.7483576722509;59.6037125;10.74835767;OBVL;Østfoldbanen vestre linje;P;I;38.65;S;Vestby
urn:ogc:def:crs:EPSG::4258;2;idd475543c-bcf9-482a-896d-aab8aa9791b0;21.09.1996 00:00;;92265295-7d78-4dde-a66a-ac7cf5f25425;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;idd475543c-bcf9-482a-896d-aab8aa9791b0-0;Hovednettet;59.5155426782808 10.7256240792267;59.51554268;10.72562408;OBVL;Østfoldbanen vestre linje;P;I;48.874;I;Sonsveien
urn:ogc:def:crs:EPSG::4258;2;idaf3b0d03-5067-4ad8-81ef-6e784f7855a1;1898-10-01T00:00:00;;36990b4f-e09e-48b9-984f-383b1f030f4c;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;idaf3b0d03-5067-4ad8-81ef-6e784f7855a1-0;Hovednettet;59.4752038006668 10.6897744007142;59.4752038;10.6897744;OBVL;Østfoldbanen vestre linje;P;I;53.84;S;Kambo
urn:ogc:def:crs:EPSG::4258;2;id43322383-fd6a-4ac7-8b1e-c7c477b939eb;1879-01-02T00:00:00;;6e51820a-2559-4968-bb50-80de35477ec1;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id43322383-fd6a-4ac7-8b1e-c7c477b939eb-0;Hovednettet;59.43203318625 10.6570052240182;59.43203319;10.65700522;OBVL;Østfoldbanen vestre linje;B;I;60.16;S;Moss
urn:ogc:def:crs:EPSG::4258;2;idc8b50ff6-00a0-4933-871d-168dd41434ea;1879-01-02T00:00:00;;bc170dc0-d359-4dd6-a65e-790563bfd559;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;idc8b50ff6-00a0-4933-871d-168dd41434ea-0;Hovednettet;59.3776452214498 10.748330706297;59.37764522;10.74833071;OBVL;Østfoldbanen vestre linje;P;I;69.28;S;Rygge
urn:ogc:def:crs:EPSG::4258;2;id6d28c4e2-73f9-4b9a-9fd6-144215cd52d2;1879-01-02T00:00:00;;1235b25d-2ccf-49fe-b76c-27121d46b3c7;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id6d28c4e2-73f9-4b9a-9fd6-144215cd52d2-0;Hovednettet;59.3475912910368 10.8652217159081;59.34759129;10.86522172;OBVL;Østfoldbanen vestre linje;P;I;77.01;S;Råde
urn:ogc:def:crs:EPSG::4258;2;ideae07cf1-c163-4dfe-ac67-5cb2974f41f3;1879-01-02T00:00:00;;d0b5191c-e2fd-4814-b625-fd897859610c;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;ideae07cf1-c163-4dfe-ac67-5cb2974f41f3-0;Hovednettet;59.2090968891437 10.9503445863282;59.20909689;10.95034459;OBVL;Østfoldbanen vestre linje;P;I;94.26;S;Fredrikstad
urn:ogc:def:crs:EPSG::4258;2;id38dc546e-11f2-4ff4-9fff-67dd76d27fad;1879-01-02T00:00:00;;c283ee6a-6e28-4321-aa99-228e053ea395;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id38dc546e-11f2-4ff4-9fff-67dd76d27fad-0;Hovednettet;59.2860868446191 11.1182728485054;59.28608684;11.11827285;OBVL;Østfoldbanen vestre linje;B;I;109.47;S;Sarpsborg
urn:ogc:def:crs:EPSG::4258;2;id7b5c394f-0a12-437d-9e4c-0eaa47cf2332;15.11.1902 00:00;;4e8584bb-f190-4e43-bdfd-661b5cfdcac5;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id7b5c394f-0a12-437d-9e4c-0eaa47cf2332-0;Ofoten;68.4418293131286 17.4410272638466;68.44182931;17.44102726;OFTB;Ofotbanen;B;I;3.698;S;Narvik
urn:ogc:def:crs:EPSG::4258;2;idcc228548-126f-4377-a0ae-1c18270e17af;15.11.1902 00:00;;82bd5ad3-52b5-4bf4-b24c-e59ff38d01ee;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;idcc228548-126f-4377-a0ae-1c18270e17af-0;Ofoten;68.4036045995806 17.7908359215646;68.4036046;17.79083592;OFTB;Ofotbanen;P;I;20.85;S;Rombak
urn:ogc:def:crs:EPSG::4258;2;id72c83e28-d208-49cf-8950-42863b500b10;15.11.1902 00:00;;d730bf99-2660-4b91-b5ed-3d9c8955bec8;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id72c83e28-d208-49cf-8950-42863b500b10-0;Ofoten;68.3974443742586 17.9651318551164;68.39744437;17.96513186;OFTB;Ofotbanen;P;I;29.73;S;Katterat
urn:ogc:def:crs:EPSG::4258;2;id6f9f24a9-6301-4531-bce7-04cd86f02f88;01.10.1988 00:00;;6753897e-8c1b-46a5-8d40-88316f8e2408;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id6f9f24a9-6301-4531-bce7-04cd86f02f88-0;Ofoten;68.4348822775708 18.0034616790166;68.43488228;18.00346168;OFTB;Ofotbanen;P;I;36.042;I;Søsterbekk
urn:ogc:def:crs:EPSG::4258;2;id1159aeee-9834-4443-b8bd-e7fc1794f0d7;01.10.1925 00:00;;37cc375e-dda9-46d7-9c1e-7ae37877e1d4;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id1159aeee-9834-4443-b8bd-e7fc1794f0d7-0;Ofoten;68.432063506637 18.0708821321859;68.43206351;18.07088213;OFTB;Ofotbanen;P;I;40.42;S;Bjørnfjell
urn:ogc:def:crs:EPSG::4258;2;idb9c364da-aa58-4419-afef-661d0be1e682;1854-09-01T00:00:00;;f6c3e641-f94b-4f0f-a41c-76f626c70e6d;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;idb9c364da-aa58-4419-afef-661d0be1e682-0;Hovednettet;59.9102987819863 10.7562041758303;59.91029878;10.75620418;osltu;Oslotunnelen;B;I;-0.27;S;Oslo S
urn:ogc:def:crs:EPSG::4258;2;idda4811fb-2c18-43c8-bf23-f26221bce262;01.06.1980 00:00;;1a38d937-2350-4489-945d-73001514581d;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;idda4811fb-2c18-43c8-bf23-f26221bce262-0;Hovednettet;59.9155598677179 10.7285525046825;59.91555987;10.7285525;osltu;Oslotunnelen;P;I;1.4;I;Nationaltheatret
urn:ogc:def:crs:EPSG::4258;2;id60d9b387-63fa-42ef-bc4e-791f8c132b41;1872-10-07T00:00:00;;84c9ad13-aabf-4bb1-911b-23ed082b7bbd;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id60d9b387-63fa-42ef-bc4e-791f8c132b41-0;Hovednettet;59.9224528233413 10.6785018014896;59.92245282;10.6785018;osltu;Oslotunnelen;P;I;4.38;S;Skøyen
urn:ogc:def:crs:EPSG::4258;2;idf705e717-8494-47c1-97cc-27e519b2bf84;1872-10-07T00:00:00;;41e05441-5b96-4161-a44d-be468b473b4a;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;idf705e717-8494-47c1-97cc-27e519b2bf84-0;Hovednettet;59.9134802007289 10.6378396752117;59.9134802;10.63783968;osltu;Oslotunnelen;P;I;7;S;Lysaker
urn:ogc:def:crs:EPSG::4258;2;id13b4bc7e-4bf2-4fb1-9686-702b03452254;1866-11-15T00:00:00;;13ea944d-1030-4b7a-bdb2-0df0bf1b05dc;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id13b4bc7e-4bf2-4fb1-9686-702b03452254-0;Hovednettet;59.7670802271622 9.91077043785311;59.76708023;9.910770438;RANB;Randsfjordbanen;P;I;70.22;S;Hokksund
urn:ogc:def:crs:EPSG::4258;2;idd0f80868-bc7e-45ec-9550-bf9d2fbce227;1866-11-15T00:00:00;;f987a394-e1de-45a4-98c1-02c3d1442005;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;idd0f80868-bc7e-45ec-9550-bf9d2fbce227-0;Hovednettet;59.9692885851319 9.99822130222178;59.96928859;9.998221302;RANB;Randsfjordbanen;P;I;95.91;S;Vikersund
urn:ogc:def:crs:EPSG::4258;2;id004e0cfa-7b88-424a-8520-da6ffe6263d5;1868-10-13T00:00:00;;345aaca8-325c-4edb-8b29-8274f882b643;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id004e0cfa-7b88-424a-8520-da6ffe6263d5-0;Hovednettet;60.1695294386966 10.2495723737785;60.16952944;10.24957237;RANB;Randsfjordbanen;B;I;124.3;S;Hønefoss
urn:ogc:def:crs:EPSG::4258;2;iddcf679ed-048e-4dbe-9bab-3919b4cad391;06.12.1913 00:00;;52a32064-f4ae-425a-afc4-eb7ef8a2285c;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;iddcf679ed-048e-4dbe-9bab-3919b4cad391-0;Hovednettet;62.0687489910174 9.12603349031136;62.06874899;9.12603349;RAUB;Raumabanen;P;I;343.04;S;Dombås
urn:ogc:def:crs:EPSG::4258;2;id66ee50af-336d-48e9-a7c0-44f94ba66d43;19.11.1921 00:00;;1ef1889a-6d0c-486f-b792-8df2cc34940f;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id66ee50af-336d-48e9-a7c0-44f94ba66d43-0;Hovednettet;62.1186794816294 8.85387261122752;62.11867948;8.853872611;RAUB;Raumabanen;P;I;360.68;S;Lesja
urn:ogc:def:crs:EPSG::4258;2;iddd07d39e-7125-481a-b8c7-b40a8211f81e;19.11.1921 00:00;;d657d13b-c21e-43d6-b9cf-54ed2732b46c;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;iddd07d39e-7125-481a-b8c7-b40a8211f81e-0;Hovednettet;62.1923461069698 8.53820198711932;62.19234611;8.538201987;RAUB;Raumabanen;P;I;379.89;I;Lesjaverk
urn:ogc:def:crs:EPSG::4258;2;id193eba48-c81c-43a3-8340-0f4a6771a68a;19.11.1921 00:00;;909ecae5-666f-47e7-8205-059ece2cbeb6;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id193eba48-c81c-43a3-8340-0f4a6771a68a-0;Hovednettet;62.2583539446321 8.20150941853295;62.25835394;8.201509419;RAUB;Raumabanen;P;I;399.84;S;Bjorli
urn:ogc:def:crs:EPSG::4258;2;id1e0c015a-abbd-4886-8055-212ac0ed1799;30.11.1924 00:00;;60b79f5c-fe17-4af2-895d-853d8a670b2e;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id1e0c015a-abbd-4886-8055-212ac0ed1799-0;Hovednettet;62.5671961898801 7.6903386787987;62.56719619;7.690338679;RAUB;Raumabanen;B;I;457.28;S;Åndalsnes
