28380;Lønsdal;lonsdal;7601376;;66.74282;15.463316;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600275;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAEM;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28380
28381;Røkland;rokland;7601380;;66.986706;15.320135;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600276;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAEN;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28381
28382;Rognan;rognan;7601382;;67.093238;15.396544;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600277;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAEO;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28382
28383;Fauske;fauske;7601385;;67.264257;15.399663;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600017;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAEP;f;;f;f;;;;;;;;;;;;;;;;Фауске;;;;urn:trainline:public:nloc:csv28383
28384;Bodø;bodo;7601388;;67.286533;14.390732;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600008;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAEQ;f;;f;f;;;;;;;;;;;;ボードー;보되;;;Бодо;;;博德;urn:trainline:public:nloc:csv28384
28385;Ilseng;ilseng;7600904;;60.777012;11.222439;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600198;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAER;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28385
28386;Loten;loten;7600907;;60.818704;11.342112;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600200;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAES;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28386
28387;Elverum;elverum;7600909;;60.882905;11.546742;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600015;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAET;f;;f;f;;;;;;;;;;;;;;;;Эльверум;;;埃尔沃吕姆;urn:trainline:public:nloc:csv28387
28388;Rudstad;rudstad;7600912;;61.008296;11.40332;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600201;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAEU;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28388
28389;Rena;rena;7600914;;61.133398;11.369223;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600114;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAEV;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28389
28390;Steinvik;steinvik;7600915;;61.252047;11.325095;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600202;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAEW;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28390
28391;Opphus;opphus;7600916;;61.332617;11.260975;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600203;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAEX;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28391
28392;Stai;stai;7600919;;61.493767;11.058583;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600206;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAEZ;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28392
28393;Koppang;koppang;7600920;;61.57342;11.044668;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600115;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAFA;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28393
28394;Atna;atna;7600922;;61.73235;10.834051;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600207;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAFB;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28394
28395;Hanestad;hanestad;7600923;;61.838791;10.88172;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600208;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAFC;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28395
28396;Bellingmo;bellingmo;7600925;;62.032464;10.781167;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600210;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAFE;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28396
28397;Alvdal;alvdal;7600926;;62.108962;10.633519;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600211;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAFF;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28397
28398;Auma;auma;7600927;;62.221138;10.659031;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600213;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAFG;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28398
28399;Tynset;tynset;7600928;;62.274912;10.77678;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600044;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAFH;f;;f;f;;;;;;;;;;;;;;;;Тюнсет;;;廷瑟;urn:trainline:public:nloc:csv28399
28400;Tolga;tolga;7601002;;62.408473;10.998077;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600214;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAFI;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28400
28401;Os;os;7601004;;62.497422;11.22714;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600215;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAFJ;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28401
28402;Røros;roros;7601006;;62.574459;11.378986;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600217;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAFK;f;;f;f;;;;;;;;;;;;レーロース;;;;Рёрус;;;勒羅斯;urn:trainline:public:nloc:csv28402
28403;Glåmos;glamos;7601008;;62.674203;11.417082;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600218;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAFL;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28403
28404;Reitan;reitan;7601011;;62.808044;11.378788;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600220;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAFM;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28404
28405;Haltdalen;haltdalen;7601014;;62.928652;11.143486;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600223;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAFN;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28405
28406;Singsås;singsas;7601017;;62.956141;10.72965;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600226;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAFO;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28406
28407;Sandvika;sandvika;7601408;;59.892887;10.525451;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600281;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAFR;f;;f;f;;;;;;;;;;;;;;;;Сандвика;;;;urn:trainline:public:nloc:csv28407
28408;Asker;asker;7601413;;59.833037;10.434094;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600119;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAFS;f;;f;f;;;;;;;;;;;;アスケー;아스케르;;;Аскер;;;阿斯克尔;urn:trainline:public:nloc:csv28408
28409;Drammen;drammen;7601421;;59.740322;10.20415;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600011;f;;f;NOXND;t;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAFT;f;;f;f;;;;;;;;;;;;ドランメン;드람멘;;;Драммен;;;德拉门;urn:trainline:public:nloc:csv28409
28410;Mjøndalen;mjondalen;7601603;;59.750777;10.011843;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600296;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAFU;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28410
28411;Hokksund;hokksund;7601605;;59.767577;9.909591;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600027;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAFV;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28411
28412;Kongsberg;kongsberg;7601631;;59.671986;9.650639;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600030;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAFW;f;;f;f;;;;;;;;;;;;;;;;Конгсберг;;;;urn:trainline:public:nloc:csv28412
28413;Nordagutu;nordagutu;7601810;;59.418032;9.323719;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600052;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAFY;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28413
28414;Bo;bo;7602002;;59.409546;9.068048;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600318;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAFZ;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28414
28415;Lunde;lunde;7602005;;59.299159;9.101002;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600319;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAGA;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28415
28416;Drangedal;drangedal;7602103;;59.096101;9.064048;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600326;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAGC;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28416
28417;Neslandsvatn;neslandsvatn;7602105;;58.971259;9.156223;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600051;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAGD;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28417
28418;Gjerstad;gjerstad;7602107;;58.870184;9.023012;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600327;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAGE;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28418
28419;Vegårshei;vegarshei;7602110;;58.760839;8.855453;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600328;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAGF;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28419
28420;Nelaug;nelaug;7602113;;58.655962;8.633779;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600050;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAGH;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28420
28421;Vennesla;vennesla;7602124;;58.25365;7.968496;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600331;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAGN;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28421
28422;Kristiansand;kristiansand;7602130;;58.145645;7.987275;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600069;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAGO;f;;f;f;;;;;;;;;;;;;;;;Кристиансанн;;;克里斯蒂安桑;urn:trainline:public:nloc:csv28422
28423;Nodeland;nodeland;7602175;;58.157564;7.834791;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600338;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAGP;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28423
28424;Breland;breland;7602176;;58.199823;7.720933;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600339;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAGQ;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28424
28425;Marnardal;marnardal;7602178;;58.214241;7.512887;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600340;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAGR;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28425
28426;Audnedal;audnedal;7602180;;58.318759;7.367289;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600341;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAGS;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28426
28427;Snartemo;snartemo;7602181;;58.331811;7.211002;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600125;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAGT;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28427
28428;Storekvina;storekvina;7602183;;58.380461;6.956715;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600342;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAGV;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28428
28429;Gyland;gyland;7602184;;58.385207;6.8408;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600343;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAGW;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28429
28430;Sira;sira;7602203;;58.417865;6.661033;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600037;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAGY;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28430
28431;Moi;moi;7602204;;58.458101;6.551329;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600126;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAGZ;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28431
28432;Egersund;egersund;7602212;;58.461337;6.001459;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600012;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAHD;f;;f;f;;;;;;;;;;;;;;;;;;;埃格尔松;urn:trainline:public:nloc:csv28432
28433;Vigrestad;vigrestad;7602219;;58.570313;5.688014;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600348;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAHE;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28433
28434;Narbo;narbo;7602221;;58.666084;5.64074;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600350;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAHF;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28434
28435;Bryne;bryne;7602223;;58.734852;5.64954;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600127;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAHG;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28435
28436;Sandnes;sandnes;7602226;;58.84728;5.734066;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600071;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAHH;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28436
28437;Stavanger;stavanger;7602234;;58.966773;5.731657;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600039;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAHI;f;;f;f;;;;;;;;;;;;スタヴァンゲル;;;;;;;;urn:trainline:public:nloc:csv28437
28438;Vikersund;vikersund;7601612;;59.969682;9.997991;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600302;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAHJ;f;;f;f;;;;;;;;;;;;ヴィケルスン;;;;Викерсунд;;;;urn:trainline:public:nloc:csv28438
28439;Flaten;flaten;7602136;;58.639054;8.681557;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600405;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAHK;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28439
28440;Froland;froland;7602140;;58.530383;8.654211;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600334;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAHM;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28440
28441;Rise;rise;7602142;;58.468429;8.624143;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600336;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAHN;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28441
28442;Arendal;arendal;7602146;;58.464825;8.769786;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600075;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAHO;f;;f;f;;;;;;;;;;;;アーレンダール;아렌달;;;Арендал;;;阿伦达尔;urn:trainline:public:nloc:csv28442
28443;Sande;sande;7601502;;59.586966;10.203502;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600290;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAHP;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28443
28444;Holmestrand;holmestrand;7601505;;59.491986;10.312362;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600028;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAHQ;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28444
28445;Skoppum;skoppum;7601507;;59.391352;10.411045;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600038;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAHR;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28445
28446;Tønsberg;tonsberg;7601510;;59.27149;10.409733;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600042;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAHS;f;;f;f;;;;;;;;;;;;トンスベルグ;퇸스베르그;;;Тёнсберг;;;滕斯贝格;urn:trainline:public:nloc:csv28446
28447;Stokke;stokke;7601512;;59.221285;10.300226;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600291;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAHT;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28447
28448;Sandefjord;sandefjord;7601514;;59.135024;10.22416;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600065;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAHU;f;;f;f;;;;;;;;;;;;;산네피오르;;;Саннефьорд;;;桑德尔福德;urn:trainline:public:nloc:csv28448
28449;Larvik;larvik;7601519;;59.050022;10.032015;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600033;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAHV;f;;f;f;;;;;;;;;;;;ラルヴィク;라르비크;;;Ларвик;;;拉尔维克;urn:trainline:public:nloc:csv28449
28450;Porsgrunn;porsgrunn;7601821;;59.139222;9.659134;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600072;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAHX;f;;f;f;;;;;;;;;;;;;포르스그룬;;;;;;波什格伦;urn:trainline:public:nloc:csv28450
28451;Skien;skien;7601815;;59.219325;9.603805;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600055;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAHZ;f;;f;f;;;;;;;;;;;;シーエン;시엔;;;Шиен;;;希恩;urn:trainline:public:nloc:csv28451
28452;Honefoss;honefoss;7601617;;60.16909;10.245707;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600029;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAIC;f;;f;f;;;;;;;;;;;;;회네포스;;;Хёнефосс;;;赫讷福斯;urn:trainline:public:nloc:csv28452
28453;Flå;fla;7602307;;60.4325;9.472796;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600356;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAIE;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28453
28454;Nesbyen;nesbyen;7602313;;60.57782;9.111816;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600120;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAIG;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28454
28455;Gol;gol;7602315;;60.69895;8.970182;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600371;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAIH;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28455
28456;Al;al;7602317;;60.626038;8.561757;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600372;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAIJ;f;;f;f;;;;;;;;;;;;オール;;;;Ол;;;奧爾;urn:trainline:public:nloc:csv28456
28457;Geilo;geilo;7602319;;60.534951;8.206881;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600021;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAIK;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28457
28458;Ustaoset;ustaoset;7602320;;60.496791;8.044554;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600121;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAIL;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28458
28459;Haugastøl;haugastol;7602321;;60.51148;7.869174;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600122;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAIM;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28459
28460;Finse;finse;7602322;;60.601749;7.504689;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600018;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAIN;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28460
28461;Hallingskeid;hallingskeid;7602323;;60.667892;7.252559;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600357;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAIO;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28461
28462;Myrdal;myrdal;7602324;;60.734655;7.122953;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600068;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAIP;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28462
28463;Upsete;upsete;7602325;;60.725225;7.011891;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600358;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAIQ;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28463
28464;Mjølfjell;mjolfjell;7602326;;60.694015;6.840386;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600359;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAIR;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28464
28465;Reimegrend;reimegrend;7602327;;60.678149;6.731221;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600360;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAIS;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28465
28466;Urdland;urdland;7602328;;60.679497;6.592392;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600361;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAIT;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28466
28467;Voss;voss;7602330;;60.629238;6.410468;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600045;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAIU;f;;f;f;;;;;;;;;;;;ヴォス;보스;;;Восс;;;沃斯;urn:trainline:public:nloc:csv28467
